用户名,付款金额
user-232404,1329.05
user-220743,1329.0300000000002
user-118456,1328.99
user-117844,1328.98
user-241559,1328.98
user-101740,1328.91
user-174607,1328.83
user-229510,1328.74
user-271963,1328.6
user-270866,1328.58
user-228366,1328.57
user-148745,1328.52
user-117010,1328.48
user-221954,1328.46
user-131665,1328.44
user-134239,1328.41
user-223481,1328.31
user-278732,1328.31
user-135004,1328.19
user-132719,1328.15
user-123545,1328.15
user-108303,1328.14
user-153232,1328.11
user-205741,1328.07
user-168151,1327.96
user-235574,1327.87
user-148044,1327.85
user-176777,1327.84
user-108998,1327.83
user-274356,1327.72
user-129009,1327.6399999999999
user-180845,1327.53
user-101110,1327.44
user-147241,1327.37
user-124406,1327.35
user-191922,1327.32
user-124217,1327.19
user-152422,1327.1
user-249826,1327.04
user-198810,1327.03
user-199672,1326.98
user-214114,1326.9
user-217054,1326.88
user-110186,1326.6999999999998
user-191712,1326.56
user-165197,1326.54
user-299624,1326.52
user-174302,1326.44
user-177639,1326.4
user-212825,1326.3600000000001
user-114898,1326.31
user-112967,1326.31
user-135402,1326.31
user-127002,1326.16
user-265702,1326.15
user-245958,1326.0900000000001
user-118720,1326.03
user-127482,1326.02
user-132452,1325.89
user-154095,1325.820035076974
user-247833,1325.7400000000002
user-121647,1325.74
user-296647,1325.69
user-179381,1325.67
user-258882,1325.6
user-221899,1325.58
user-157964,1325.58
user-190230,1325.56
user-144008,1325.54
user-141851,1325.33
user-260484,1325.3
user-148344,1325.25
user-132614,1325.21
user-275740,1325.21
user-123349,1325.16
user-264324,1325.14
user-209982,1324.99
user-193887,1324.98
user-225673,1324.89
user-187273,1324.73
user-110614,1324.68
user-193444,1324.67
user-159302,1324.62
user-279349,1324.62
user-237818,1324.6
user-124866,1324.59
user-200545,1324.57
user-224430,1324.55
user-112775,1324.49
user-167032,1324.34
user-247364,1324.27
user-129586,1324.15
user-222191,1324.11
user-127677,1324.1
user-145714,1324.06
user-288614,1324.02
user-136553,1323.86
user-119628,1323.85
user-101177,1323.84
user-122463,1323.76
user-195343,1323.53
user-232959,1323.52
user-212117,1323.49
user-156703,1323.47
user-239122,1323.47
user-252183,1323.46
user-146287,1323.45
user-128565,1323.34
user-195428,1323.34
user-287827,1323.33
user-199505,1322.97
user-169878,1322.95
user-183923,1322.8400000000001
user-126100,1322.58
user-125133,1322.56
user-278498,1322.39
user-196034,1322.29
user-143557,1322.29
user-283210,1322.22
user-231570,1322.21
user-145821,1322.18
user-138759,1322.12
user-297418,1322.1
user-152786,1322.02
user-108294,1322.0
user-252338,1321.96
user-180425,1321.8400000000001
user-209834,1321.83
user-266381,1321.82
user-212652,1321.81
user-201169,1321.74
user-112897,1321.62
user-246654,1321.54
user-270852,1321.54
user-140825,1321.53
user-192767,1321.51
user-120779,1321.4
user-130602,1321.28
user-137367,1321.27
user-139992,1321.25
user-129764,1321.24
user-170774,1321.24
user-229170,1321.14
user-167002,1321.13
user-222955,1321.11
user-210071,1321.01
user-253563,1321.01
user-157687,1321.0
user-277338,1320.97
user-197323,1320.93
user-162568,1320.92
user-173948,1320.89
user-125794,1320.89
user-198796,1320.88
user-108059,1320.86
user-184787,1320.85
user-294041,1320.81
user-195855,1320.65
user-213038,1320.58
user-272498,1320.56
user-189818,1320.52
user-233852,1320.39
user-118665,1320.39
user-178183,1320.27
user-280968,1320.27
user-118444,1320.26
user-150799,1320.2
user-294475,1320.14
user-112558,1320.13
user-106039,1320.0
user-132294,1319.9499999999998
user-292043,1319.93
user-205568,1319.93
user-195622,1319.8
user-229349,1319.76
user-110204,1319.73
user-272681,1319.71
user-153702,1319.65
user-101148,1319.6399999999999
user-259210,1319.62
user-263506,1319.56
user-164113,1319.5
user-179592,1319.47
user-222279,1319.44
user-169859,1319.37
user-186205,1319.35
user-124274,1319.3200000000002
user-156840,1319.31
user-224654,1319.3
user-136816,1319.24
user-221115,1319.22
user-152108,1319.21
user-240294,1319.11
user-203670,1318.99
user-288131,1318.97
user-107608,1318.96
user-107386,1318.94
user-224526,1318.9
user-139231,1318.9
user-164305,1318.88
user-243923,1318.81
user-252961,1318.79
user-194340,1318.53
user-195951,1318.44
user-196967,1318.18
user-104891,1318.16
user-157853,1318.1
user-153684,1318.06
user-189999,1317.83
user-106153,1317.78
user-166376,1317.71
user-276133,1317.66
user-101747,1317.6599999999999
user-289709,1317.62
user-180330,1317.62
user-269946,1317.57
user-122609,1317.56
user-147461,1317.54
user-177908,1317.44
user-140516,1317.41
user-197248,1317.3899999999999
user-101376,1317.3899999999999
user-122044,1317.25
user-192476,1317.15
user-101292,1317.1399999999999
user-170009,1317.05
user-119523,1317.01
user-220173,1316.99
user-202467,1316.86
user-160129,1316.86
user-147369,1316.81
user-282377,1316.76
user-140173,1316.76
user-227971,1316.75
user-145718,1316.74
user-119182,1316.73
user-132195,1316.69
user-225267,1316.65
user-140597,1316.4099999999999
user-106812,1316.34
user-209302,1316.29
user-107799,1316.19
user-107745,1316.1799999999998
user-141990,1316.04
user-153581,1315.99
user-105168,1315.96
user-178743,1315.77
user-197754,1315.71
user-265149,1315.63
user-144929,1315.52
user-152217,1315.38
user-232246,1315.3200000000002
user-260239,1315.28
user-293686,1315.26
user-105426,1315.19
user-265383,1315.17
user-217520,1315.12
user-164947,1315.1
user-134734,1315.05
user-163104,1315.01
user-185462,1314.9499999999998
user-152916,1314.8600000000001
user-102877,1314.86
user-265115,1314.81
user-140920,1314.71
user-273283,1314.6999999999998
user-234297,1314.63
user-268103,1314.63
user-148890,1314.62
user-159419,1314.5700000000002
user-145830,1314.48
user-154602,1314.42
user-186303,1314.36
user-197159,1314.28
user-192803,1314.28
user-209364,1314.26
user-286968,1314.19
user-207125,1314.19
user-290381,1314.111783103397
user-167601,1314.11
user-216555,1314.08
user-101424,1314.06
user-137819,1313.99
user-148225,1313.97
user-130107,1313.89
user-137419,1313.8600000000001
user-238106,1313.85
user-121252,1313.74
user-122254,1313.67
user-245921,1313.63
user-176354,1313.62
user-182489,1313.6100000000001
user-247664,1313.53
user-121585,1313.52
user-102311,1313.5
user-275107,1313.5
user-288125,1313.38
user-223580,1313.3600000000001
user-299079,1313.25
user-176165,1313.2
user-190552,1313.06
user-162818,1312.96
user-222024,1312.92
user-211922,1312.84
user-115638,1312.83
user-275235,1312.82
user-263203,1312.81
user-158426,1312.77
user-140435,1312.6
user-262439,1312.56
user-180239,1312.55
user-145240,1312.46
user-214008,1312.44
user-178619,1312.2
user-168177,1312.18
user-178256,1312.17
user-156607,1312.14
user-165439,1312.12
user-238436,1312.12
user-228700,1312.1
user-200497,1312.07
user-223970,1312.05
user-104993,1311.95
user-148762,1311.93
user-281767,1311.924055097679
user-140261,1311.8899999999999
user-285714,1311.85
user-190435,1311.71
user-271274,1311.62
user-124774,1311.52
user-158081,1311.49
user-150900,1311.47
user-137938,1311.47
user-142407,1311.4699999999998
user-145368,1311.46
user-163283,1311.3899999999999
user-282060,1311.38
user-195470,1311.3400000000001
user-111986,1311.33
user-293505,1311.29
user-145834,1311.13
user-230270,1310.99
user-239104,1310.98
user-136659,1310.85
user-166840,1310.84
user-230968,1310.81
user-291154,1310.53
user-167023,1310.43
user-125567,1310.37
user-297966,1310.31
user-191856,1310.3000000000002
user-241146,1310.23
user-119044,1310.2
user-124178,1310.15
user-225359,1310.14
user-166477,1310.1
user-109488,1310.0700000000002
user-193220,1310.04
user-275439,1310.03
user-163890,1310.02
user-141876,1309.98
user-151174,1309.96
user-104623,1309.92
user-232187,1309.91
user-180258,1309.81
user-134465,1309.73
user-115855,1309.6799999999998
user-184530,1309.67
user-109772,1309.64
user-139224,1309.62
user-197961,1309.56
user-168306,1309.55
user-268141,1309.38
user-136160,1309.37
user-105002,1309.25
user-152967,1309.21
user-248867,1309.01
user-111549,1308.96
user-122183,1308.87
user-148256,1308.8100000000002
user-177066,1308.79
user-117936,1308.74
user-237239,1308.63
user-118486,1308.58
user-121889,1308.56
user-206346,1308.55
user-153621,1308.51
user-152654,1308.43
user-101120,1308.4099999999999
user-128159,1308.32
user-151082,1308.29
user-192470,1308.28
user-294533,1308.27
user-277865,1308.27
user-189676,1308.24
user-158775,1308.22
user-134058,1308.2
user-244539,1308.189816202746
user-175590,1308.08
user-161129,1308.0
user-173835,1307.92
user-199266,1307.88
user-124518,1307.83
user-103555,1307.63
user-143022,1307.5900000000001
user-155894,1307.43
user-155254,1307.41
user-191639,1307.4099999999999
user-282101,1307.37
user-132976,1307.3600000000001
user-200114,1307.28
user-203180,1307.18
user-194351,1307.17
user-248562,1307.1399999999999
user-203779,1307.12
user-254084,1307.0900000000001
user-114551,1307.01
user-222685,1306.99
user-142348,1306.97
user-196611,1306.97
user-177653,1306.85
user-156052,1306.71
user-209845,1306.7
user-155287,1306.6599999999999
user-119528,1306.61
user-103007,1306.58
user-188000,1306.58
user-147345,1306.53
user-103053,1306.52
user-161107,1306.45
user-293141,1306.38
user-176779,1306.37
user-144830,1306.37
user-254230,1306.37
user-278669,1306.32
user-200429,1306.31
user-242510,1306.25
user-144447,1306.17
user-136521,1306.1
user-119353,1306.07
user-198087,1306.06
user-105915,1306.05
user-287590,1306.04
user-119216,1305.99
user-220139,1305.92
user-118195,1305.89
user-175715,1305.86
user-289360,1305.83
user-100920,1305.8200000000002
user-238548,1305.75
user-199211,1305.67
user-280313,1305.62
user-180483,1305.58
user-102208,1305.53
user-169143,1305.47
user-140711,1305.45
user-137843,1305.38
user-171459,1305.37
user-163695,1305.31
user-163145,1305.29
user-226961,1305.22
user-179582,1305.13
user-193820,1305.1000000000001
user-108735,1305.09
user-276868,1305.06
user-256475,1305.04
user-236493,1305.02
user-268140,1304.97
user-162722,1304.96
user-238013,1304.91
user-148534,1304.9
user-259378,1304.88
user-176097,1304.85
user-107373,1304.8
user-270232,1304.72
user-135773,1304.7
user-244280,1304.7
user-145634,1304.6
user-151394,1304.56
user-201555,1304.55
user-170403,1304.55
user-158861,1304.52
user-273553,1304.49
user-167291,1304.44
user-257249,1304.4099999999999
user-113824,1304.25
user-141578,1304.2
user-129911,1304.17
user-129088,1304.15
user-285245,1303.94
user-110253,1303.9299999999998
user-121069,1303.85
user-297805,1303.69
user-243481,1303.59
user-192529,1303.55
user-235498,1303.47
user-178735,1303.46
user-166333,1303.36
user-167828,1303.28
user-158722,1303.26
user-284617,1303.11
user-182850,1303.07
user-247293,1303.02
user-177231,1303.0
user-118868,1302.9299999999998
user-121915,1302.82
user-195612,1302.75
user-147908,1302.72
user-127286,1302.71
user-103659,1302.71
user-119380,1302.63
user-122442,1302.5700000000002
user-172895,1302.52
user-170130,1302.3400000000001
user-273457,1302.3
user-298772,1302.3
user-108220,1302.27
user-234488,1302.25
user-246317,1302.13
user-151547,1302.12
user-288054,1302.1
user-170591,1302.03
user-200665,1302.02
user-200525,1301.98
user-194740,1301.97
user-178666,1301.94
user-180462,1301.92
user-195592,1301.8
user-155202,1301.74
user-173798,1301.73
user-231758,1301.62
user-258543,1301.52
user-206946,1301.45
user-164672,1301.25
user-170598,1301.17
user-263913,1301.14
user-263351,1301.08
user-227460,1300.98
user-239867,1300.96
user-115777,1300.95
user-106369,1300.84
user-179677,1300.72
user-179664,1300.69
user-273566,1300.62
user-230782,1300.52
user-153870,1300.5
user-191635,1300.3600000000001
user-161598,1300.34
user-290931,1300.32
user-147262,1300.27
user-122630,1300.13
user-143200,1300.1
user-220674,1299.94
user-268348,1299.71
user-192841,1299.58
user-200684,1299.52
user-298426,1299.47
user-185731,1299.4099999999999
user-193660,1299.34
user-109765,1299.22
user-221830,1299.19
user-167147,1299.1599999999999
user-266730,1299.12
user-156810,1299.1
user-140959,1298.98
user-272775,1298.92
user-275473,1298.88
user-108628,1298.85
user-193422,1298.84
user-291087,1298.79
user-295416,1298.66
user-225708,1298.57
user-273573,1298.56
user-254057,1298.53
user-228129,1298.51
user-184890,1298.46
user-130674,1298.36
user-124690,1298.34
user-171172,1298.33
user-153252,1298.31
user-181312,1298.11
user-267809,1298.04
user-208042,1298.02
user-160547,1298.01
user-261594,1298.0
user-211055,1297.99
user-117642,1297.93
user-205047,1297.81
user-113990,1297.71
user-204818,1297.67
user-188219,1297.59
user-197757,1297.5500000000002
user-138095,1297.38
user-227328,1297.34
user-112663,1297.28
user-223545,1297.24
user-142460,1297.21
user-296524,1297.1
user-152343,1297.04
user-148324,1297.02
user-111314,1297.0
user-171401,1296.84
user-181422,1296.73
user-278816,1296.68
user-295779,1296.67
user-259983,1296.65
user-285771,1296.53
user-125829,1296.5
user-111783,1296.49
user-135822,1296.46
user-164816,1296.38
user-180567,1296.22
user-121325,1296.14
user-149922,1296.1000000000001
user-158277,1296.08
user-107606,1296.05
user-193230,1295.8899999999999
user-174060,1295.85
user-159271,1295.8400000000001
user-294199,1295.8
user-151920,1295.8
user-286958,1295.7
user-161483,1295.66
user-271823,1295.56
user-134141,1295.43
user-100780,1295.43
user-232101,1295.4
user-173450,1295.33
user-242025,1295.3000000000002
user-164246,1295.28
user-138427,1295.27
user-232157,1295.21
user-186725,1295.17
user-194629,1295.17
user-216584,1295.15
user-180294,1295.13
user-197585,1295.11
user-162796,1295.06
user-284930,1295.03
user-281496,1294.99
user-207328,1294.89
user-198643,1294.86
user-185459,1294.84
user-114837,1294.83
user-171866,1294.72
user-245792,1294.69
user-173823,1294.62
user-133850,1294.51
user-160887,1294.5
user-209437,1294.48
user-103900,1294.41
user-172378,1294.35
user-215487,1294.33
user-136112,1294.3
user-180438,1294.29
user-184142,1294.25
user-161250,1294.21
user-104424,1294.19
user-160065,1294.18
user-115030,1294.13
user-102122,1294.1200000000001
user-151933,1294.08
user-160761,1294.08
user-196411,1294.03
user-187420,1294.02
user-118129,1293.9
user-161313,1293.88
user-231270,1293.88
user-238612,1293.76
user-247631,1293.7
user-178821,1293.69
user-141244,1293.67
user-211842,1293.63
user-193328,1293.54
user-270901,1293.46
user-152630,1293.44
user-288880,1293.39
user-125946,1293.38
user-283921,1293.34
user-168261,1293.26
user-164111,1293.26
user-152052,1293.25
user-152466,1293.24
user-246103,1293.22
user-109505,1293.22
user-134732,1293.14
user-199988,1293.1399999999999
user-125024,1293.1
user-107502,1293.07
user-159452,1293.04
user-159399,1293.0
user-237934,1292.86
user-176925,1292.81
user-128019,1292.77
user-125843,1292.74
user-211808,1292.72
user-188769,1292.6999999999998
user-290201,1292.67
user-129265,1292.62
user-175988,1292.47
user-173069,1292.3
user-150850,1292.1899999999998
user-130460,1292.18
user-140794,1292.06
user-132559,1292.05
user-293641,1292.05
user-142842,1292.03
user-124424,1292.02
user-100972,1291.94
user-118983,1291.81
user-148252,1291.81
user-193536,1291.79
user-199638,1291.72
user-288616,1291.71
user-130038,1291.69
user-205771,1291.52
user-146847,1291.51
user-289906,1291.46
user-132680,1291.45
user-234506,1291.44
user-297741,1291.36
user-153210,1291.29
user-244431,1291.29
user-196787,1291.26
user-119181,1291.24
user-156262,1291.22
user-125929,1291.1999999999998
user-129693,1291.1200000000001
user-121370,1291.07
user-151167,1290.98
user-196211,1290.95
user-208173,1290.9
user-117636,1290.75
user-269883,1290.74
user-258687,1290.5
user-190645,1290.43
user-205330,1290.38
user-126006,1290.15
user-175093,1290.1
user-151672,1290.1
user-218503,1290.08
user-105248,1290.07
user-180814,1290.05
user-152853,1290.03
user-164629,1290.0
user-112576,1289.92
user-116385,1289.68
user-198124,1289.67
user-266691,1289.66
user-121769,1289.5
user-230364,1289.33
user-171785,1289.25
user-281706,1289.21
user-148498,1289.01
user-156851,1288.94
user-219899,1288.82
user-140990,1288.8
user-261140,1288.77
user-110164,1288.75
user-265635,1288.73
user-160984,1288.69
user-144400,1288.69
user-292614,1288.66
user-161345,1288.65
user-102848,1288.62
user-120564,1288.62
user-249924,1288.59
user-251530,1288.54
user-118436,1288.53
user-283491,1288.53
user-188459,1288.52
user-212138,1288.43
user-147359,1288.3899999999999
user-115912,1288.3600000000001
user-152520,1288.32
user-142897,1288.31
user-129173,1288.31
user-165637,1288.3
user-235820,1288.27
user-160582,1288.27
user-155381,1288.25
user-179892,1288.25
user-107281,1288.16
user-187977,1288.1499999999999
user-197884,1287.98
user-114798,1287.97
user-176613,1287.93
user-115730,1287.93
user-116421,1287.9
user-131999,1287.9
user-156778,1287.8400000000001
user-140134,1287.8
user-174971,1287.71
user-229873,1287.67
user-194120,1287.65
user-277492,1287.63
user-170083,1287.6
user-146082,1287.58
user-136532,1287.58
user-152080,1287.55
user-227368,1287.53
user-279656,1287.49
user-200628,1287.39
user-196725,1287.27
user-291532,1287.24
user-170046,1287.23
user-134057,1287.22
user-211938,1287.1100000000001
user-219467,1286.9099999999999
user-155284,1286.8899999999999
user-172121,1286.79
user-154880,1286.76
user-168314,1286.74
user-185094,1286.5
user-138310,1286.48
user-139586,1286.39801749642
user-244955,1286.39
user-122159,1286.39
user-103932,1286.36
user-132780,1286.13
user-222595,1285.95
user-191642,1285.88
user-110572,1285.8
user-274065,1285.74
user-179115,1285.56
user-230000,1285.41
user-299482,1285.31
user-198729,1285.31
user-192968,1285.31
user-298883,1285.27
user-101200,1285.13
user-101020,1285.1
user-129138,1285.1
user-151660,1285.03
user-178381,1284.97
user-128951,1284.94
user-159519,1284.76
user-281118,1284.71
user-286963,1284.69
user-129430,1284.58
user-177945,1284.55
user-254145,1284.54
user-190954,1284.45
user-277674,1284.39
user-145470,1284.375321268307
user-123052,1284.37
user-140497,1284.3000000000002
user-193674,1284.27
user-193199,1284.1999999999998
user-158706,1284.17
user-243540,1284.16
user-148469,1284.03
user-109954,1283.83
user-283353,1283.63
user-101039,1283.59
user-100302,1283.58
user-109235,1283.56
user-201536,1283.51
user-106169,1283.5
user-214136,1283.39
user-108188,1283.39
user-195638,1283.34
user-246321,1283.33
user-147811,1283.27
user-266439,1283.26
user-174849,1283.23
user-221879,1283.21
user-115743,1283.17
user-194027,1283.06
user-112986,1282.98
user-240567,1282.96
user-131972,1282.94
user-102885,1282.82
user-188836,1282.71
user-169171,1282.71
user-150653,1282.64
user-185102,1282.46
user-131496,1282.41
user-103407,1282.1999999999998
user-267785,1282.19
user-101622,1282.16
user-156110,1282.14
user-100756,1282.1
user-140854,1281.98
user-187295,1281.93
user-144807,1281.66
user-161786,1281.64
user-208821,1281.54
user-207040,1281.44
user-129712,1281.44
user-209274,1281.43
user-182926,1281.41
user-138330,1281.4
user-189172,1281.39
user-113909,1281.38
user-145867,1281.37
user-271015,1281.29
user-103187,1281.27
user-129328,1281.23
user-162181,1281.23
user-126932,1281.15
user-116129,1281.13
user-121878,1281.12
user-172414,1281.02
user-172627,1281.02
user-288461,1280.99
user-107604,1280.85
user-123091,1280.84
user-185679,1280.8300000000002
user-273388,1280.82
user-128096,1280.74
user-245594,1280.74
user-128898,1280.72
user-138554,1280.5700000000002
user-208796,1280.57
user-226351,1280.54
user-174862,1280.5
user-144100,1280.49
user-162946,1280.45
user-120805,1280.43
user-263181,1280.36
user-230409,1280.32
user-138741,1280.26
user-225512,1280.25
user-160559,1280.21
user-247527,1280.2
user-113361,1280.16
user-140691,1280.1399999999999
user-294518,1280.1325975524078
user-134400,1280.04
user-105526,1280.02
user-191015,1280.02
user-187895,1279.98
user-296555,1279.93
user-121767,1279.92
user-118878,1279.82
user-186588,1279.74
user-117825,1279.73
user-190876,1279.7
user-298395,1279.58
user-116547,1279.58
user-247786,1279.57
user-251803,1279.55
user-239910,1279.54
user-243797,1279.36
user-161117,1279.3100000000002
user-175459,1279.3
user-214353,1279.24
user-106695,1279.24
user-132809,1279.11
user-186239,1278.93
user-101348,1278.9
user-130108,1278.85
user-142415,1278.76
user-128417,1278.75
user-139963,1278.67
user-104926,1278.63
user-182131,1278.57
user-260529,1278.48
user-184525,1278.43
user-123284,1278.4
user-287030,1278.35
user-119937,1278.34
user-121540,1278.29
user-142483,1278.19
user-197871,1278.11
user-208934,1278.01
user-155822,1277.96
user-173620,1277.94
user-285322,1277.9
user-220486,1277.85
user-171032,1277.83
user-168786,1277.79
user-245264,1277.78
user-195448,1277.72
user-161517,1277.65
user-106722,1277.5900000000001
user-166742,1277.5700000000002
user-113046,1277.55
user-233445,1277.52
user-196441,1277.4
user-197382,1277.38
user-190063,1277.27
user-133576,1277.27
user-210657,1277.24
user-260802,1277.13
user-118784,1277.12
user-275373,1277.08
user-155291,1277.07
user-252402,1277.03
user-154910,1276.97
user-248669,1276.97
user-192239,1276.95
user-264447,1276.94
user-134626,1276.81
user-240051,1276.73
user-298375,1276.69
user-129530,1276.6799999999998
user-156081,1276.66
user-192152,1276.6399999999999
user-135677,1276.58
user-182618,1276.54
user-134110,1276.52
user-167822,1276.48
user-242763,1276.45
user-136311,1276.43
user-112257,1276.38
user-197536,1276.3700000000001
user-284781,1276.37
user-172755,1276.34
user-281293,1276.22
user-173872,1276.13
user-235241,1276.09
user-237523,1276.08
user-148146,1275.98
user-161671,1275.96
user-297599,1275.95
user-264166,1275.85
user-293860,1275.8
user-299808,1275.71
user-106340,1275.7
user-161036,1275.66
user-262535,1275.57
user-213606,1275.56
user-164182,1275.43
user-195749,1275.42
user-248125,1275.33
user-104010,1275.27
user-121575,1275.22
user-145994,1275.19
user-162243,1275.02
user-110579,1274.97
user-137125,1274.81
user-198392,1274.8
user-173862,1274.77
user-103010,1274.76
user-170234,1274.75
user-117286,1274.69
user-133342,1274.6799999999998
user-122167,1274.67
user-273939,1274.63
user-171965,1274.61
user-284471,1274.57
user-176735,1274.56
user-263075,1274.55
user-110489,1274.54
user-187373,1274.5
user-164862,1274.46
user-110302,1274.28
user-137649,1274.26
user-113171,1274.24
user-291914,1274.22
user-171095,1274.17
user-226626,1274.05
user-144903,1274.03
user-291100,1274.0
user-112140,1273.98
user-255084,1273.94
user-132574,1273.87
user-240337,1273.86
user-102510,1273.85
user-157593,1273.77
user-235236,1273.74
user-277854,1273.71
user-142281,1273.6100000000001
user-141803,1273.56
user-169035,1273.4899999999998
user-144764,1273.1599999999999
user-114517,1273.08
user-153117,1273.06
user-201359,1273.0500000000002
user-124527,1273.01
user-273808,1272.99
user-159422,1272.9
user-273340,1272.88
user-145130,1272.87
user-143272,1272.7
user-141108,1272.69
user-137038,1272.66
user-292445,1272.59
user-192363,1272.57
user-150731,1272.49
user-168461,1272.46
user-146867,1272.42
user-122328,1272.42
user-232925,1272.41
user-205659,1272.4
user-116266,1272.38
user-152372,1272.32
user-202423,1272.26
user-239434,1272.25
user-298270,1272.22
user-222274,1272.22
user-228261,1272.21
user-128925,1272.2
user-137285,1272.2
user-228218,1272.0700000000002
user-224186,1271.96
user-217235,1271.92
user-140486,1271.85
user-111927,1271.84
user-157269,1271.84
user-162787,1271.81
user-136344,1271.76
user-291425,1271.76
user-164565,1271.71
user-185132,1271.69
user-123430,1271.65
user-108172,1271.63
user-127834,1271.56
user-283006,1271.55
user-160581,1271.17
user-208273,1271.16
user-224799,1271.0
user-152571,1270.98
user-184889,1270.96
user-114236,1270.96
user-185151,1270.9299999999998
user-160707,1270.83
user-261554,1270.81
user-242619,1270.75
user-203470,1270.74
user-187262,1270.73
user-282277,1270.6000000000001
user-129564,1270.57
user-100863,1270.55
user-135458,1270.43
user-138598,1270.35
user-290625,1270.27
user-198460,1270.26
user-161983,1270.18
user-140290,1270.0700000000002
user-176725,1270.07
user-214167,1270.05
user-135483,1269.84
user-199698,1269.79
user-115039,1269.75
user-150343,1269.75
user-227379,1269.73
user-216305,1269.72
user-109662,1269.72
user-167506,1269.66
user-209795,1269.64
user-278701,1269.5500000000002
user-131983,1269.5
user-220877,1269.49
user-222672,1269.46
user-110511,1269.36
user-117233,1269.3500000000001
user-128880,1269.3
user-152457,1269.28
user-114916,1269.25
user-136848,1269.17
user-102642,1269.17
user-255989,1269.15
user-292447,1269.07
user-229158,1269.06
user-122955,1269.04
user-260361,1269.03
user-143089,1268.92
user-113499,1268.85
user-145779,1268.85
user-183407,1268.81
user-197816,1268.76
user-239869,1268.75
user-213471,1268.65
user-207895,1268.63
user-166901,1268.6
user-150356,1268.54
user-165008,1268.4299999999998
user-147179,1268.38
user-154510,1268.3
user-262716,1268.28
user-174708,1268.17
user-188633,1268.15
user-188075,1268.1399999999999
user-102312,1268.1299999999999
user-110077,1268.11
user-189061,1268.05
user-186877,1268.04
user-176110,1267.98
user-253562,1267.97
user-127650,1267.95
user-218835,1267.87
user-131943,1267.77
user-217189,1267.74
user-258890,1267.72
user-194160,1267.71
user-136772,1267.67
user-126136,1267.66
user-102032,1267.65
user-223297,1267.58
user-281760,1267.45
user-250910,1267.4
user-133788,1267.3
user-129154,1267.2
user-169463,1267.01
user-135950,1266.94
user-164212,1266.92
user-123311,1266.73
user-220326,1266.7
user-196104,1266.68
user-180767,1266.67
user-167177,1266.67
user-115504,1266.62
user-120296,1266.57
user-266397,1266.54
user-125125,1266.4
user-294083,1266.4
user-246974,1266.35
user-180825,1266.35
user-173197,1266.3
user-136745,1266.28
user-149038,1266.23
user-230128,1266.21
user-222370,1266.16
user-150020,1266.1599999999999
user-117834,1265.99
user-244924,1265.96
user-197852,1265.93
user-147747,1265.93
user-272689,1265.79
user-227730,1265.73
user-180672,1265.69
user-120242,1265.67
user-144711,1265.64
user-114654,1265.6100000000001
user-117551,1265.56
user-127985,1265.54
user-162422,1265.52
user-288067,1265.52
user-186147,1265.51
user-131835,1265.26
user-140798,1265.0
user-207782,1264.83
user-284874,1264.83
user-155677,1264.75
user-141132,1264.75
user-229977,1264.73
user-150735,1264.67
user-188935,1264.41
user-161099,1264.24
user-198736,1264.18
user-136288,1264.0
user-101105,1263.98
user-124252,1263.92
user-149208,1263.85
user-192296,1263.81
user-181987,1263.76
user-192982,1263.71
user-140525,1263.7
user-227801,1263.47
user-194281,1263.45
user-177309,1263.43
user-273435,1263.42
user-297022,1263.3
user-139480,1263.22
user-101758,1263.2
user-150459,1263.17
user-289196,1263.09
user-144216,1263.06
user-174625,1262.98
user-190900,1262.94
user-283841,1262.89
user-165078,1262.8600000000001
user-235170,1262.81
user-152539,1262.77
user-167563,1262.76
user-269864,1262.74
user-173415,1262.72
user-221506,1262.62
user-141794,1262.6
user-197287,1262.56
user-192169,1262.5
user-194777,1262.48
user-222308,1262.36
user-240807,1262.22
user-221613,1262.17
user-273885,1262.12
user-164321,1262.11
user-115659,1262.09
user-104001,1261.98
user-259908,1261.94
user-155699,1261.79
user-195313,1261.77
user-129583,1261.75
user-225875,1261.68
user-195385,1261.67
user-108195,1261.65
user-295385,1261.62
user-228511,1261.59
user-188685,1261.54
user-176305,1261.5
user-241790,1261.44
user-186245,1261.37
user-197394,1261.29
user-171323,1261.28
user-171115,1261.23
user-152081,1261.19
user-151259,1261.08
user-170518,1261.0
user-219175,1260.93
user-193888,1260.93
user-282155,1260.85
user-118144,1260.81
user-214855,1260.73
user-117585,1260.63
user-155481,1260.5700000000002
user-185016,1260.55
user-194787,1260.5100000000002
user-241919,1260.5
user-166913,1260.5
user-292735,1260.48
user-133827,1260.41
user-108798,1260.36
user-197792,1260.34
user-168087,1260.24
user-155963,1260.13
user-168343,1260.09
user-104191,1260.05
user-206132,1259.99
user-135042,1259.98
user-280185,1259.98
user-118090,1259.97
user-206293,1259.962670103874
user-103641,1259.96
user-100295,1259.95
user-148394,1259.94
user-158938,1259.93
user-103550,1259.92
user-101837,1259.91
user-134030,1259.9099999999999
user-219984,1259.8
user-137023,1259.79
user-278660,1259.78
user-187499,1259.74
user-182522,1259.69
user-185222,1259.64
user-115167,1259.6
user-193345,1259.57
user-193437,1259.46
user-163685,1259.42
user-133838,1259.3899999999999
user-195741,1259.38
user-214978,1259.26
user-151066,1259.19
user-148356,1259.15
user-231428,1259.14
user-183306,1259.14
user-182750,1258.98
user-148700,1258.79
user-269371,1258.79
user-188125,1258.78
user-174463,1258.78
user-231023,1258.73
user-119063,1258.69
